epoch,train_loss,val_loss
0,0.03033294714987278,0.026268821209669113
1,0.023954516276717186,0.02849568799138069
2,0.022974630817770958,0.024062102660536766
3,0.021799826994538307,0.023253517225384712
4,0.021571233868598938,0.024298084899783134
5,0.020998775959014893,0.020938284695148468
6,0.0208150502294302,0.021427780389785767
7,0.01958056539297104,0.02057807520031929
8,0.019268281757831573,0.022792471572756767
9,0.01937357895076275,0.019417637959122658
10,0.018918363377451897,0.020565710961818695
11,0.018393438309431076,0.019508102908730507
12,0.01744660548865795,0.018442252650856972
13,0.016482235863804817,0.021280504763126373
14,0.016147764399647713,0.016823386773467064
15,0.015335248783230782,0.01893148571252823
16,0.014842122793197632,0.017110278829932213
17,0.013966638594865799,0.015905026346445084
18,0.013494630344212055,0.014664597809314728
19,0.012583242729306221,0.01570320501923561
20,0.011749408207833767,0.01351297739893198
21,0.01171709131449461,0.014660750515758991
22,0.010811160318553448,0.014330209232866764
23,0.010348387993872166,0.013532337732613087
24,0.010130598209798336,0.01475653238594532
25,0.00992677640169859,0.01289437711238861
26,0.009333457797765732,0.012991941533982754
27,0.008724276907742023,0.013632121495902538
28,0.008407695218920708,0.014282310381531715
29,0.008340504951775074,0.013631953857839108
30,0.00813305377960205,0.013115919195115566
31,0.007666172459721565,0.013525205664336681
32,0.007090569473803043,0.013061742298305035
33,0.006542612798511982,0.013962001539766788
34,0.006713253911584616,0.012877247296273708
35,0.006258200854063034,0.013600794598460197
36,0.0058500394225120544,0.012992480769753456
37,0.005483014974743128,0.013391120359301567
38,0.005120997782796621,0.013627185486257076
39,0.004914855118840933,0.013019387610256672
40,0.004715194925665855,0.013046307489275932
41,0.004515225067734718,0.013785231858491898
42,0.004031268879771233,0.01319410651922226
43,0.003925715573132038,0.013403192162513733
44,0.003740040585398674,0.012843599542975426
45,0.003673719009384513,0.0129851084202528
46,0.003665066557005048,0.01290816068649292
47,0.0035337493754923344,0.014248116873204708
48,0.0034022361505776644,0.013827493414282799
49,0.004287716466933489,0.013404101133346558
50,0.003104365663602948,0.012776807881891727
51,0.0028640259988605976,0.013751385733485222
52,0.002692818408831954,0.013318088836967945
53,0.002652915194630623,0.014352967962622643
54,0.002848300850018859,0.012777620926499367
55,0.002448979066684842,0.013501732610166073
56,0.0022628651931881905,0.013748783618211746
57,0.002307398011907935,0.013463514856994152
58,0.002336925594136119,0.01381323579698801
59,0.0022713409271091223,0.013206584379076958
60,0.0022727632895112038,0.013726416975259781
