epoch,train_loss,val_loss
0,0.036151666194200516,0.03070905990898609
1,0.02937227115035057,0.032053153961896896
2,0.02834867127239704,0.02939869463443756
3,0.028058422729372978,0.028356963768601418
4,0.027444148436188698,0.02882246859371662
5,0.027290573343634605,0.027942249551415443
6,0.027079729363322258,0.02731884829699993
7,0.02693002112209797,0.028170989826321602
8,0.026986220851540565,0.028344623744487762
9,0.02669554017484188,0.026707207784056664
10,0.026694564148783684,0.02709127590060234
11,0.026147641241550446,0.027051102370023727
12,0.026252953335642815,0.026976339519023895
13,0.02631688304245472,0.026376359164714813
14,0.02618744596838951,0.02583937533199787
15,0.025627397000789642,0.02608264982700348
16,0.025861747562885284,0.025693107396364212
17,0.025604035705327988,0.025751952081918716
18,0.02533932402729988,0.025922175496816635
19,0.02550223469734192,0.02565842494368553
20,0.025416702032089233,0.02547193132340908
21,0.025429343804717064,0.0251509640365839
22,0.02559925988316536,0.025862611830234528
23,0.02532663382589817,0.02539999596774578
24,0.025438476353883743,0.02539561316370964
25,0.02512979693710804,0.02535504288971424
26,0.025204842910170555,0.025071419775485992
27,0.02528451196849346,0.02486538328230381
28,0.024951057508587837,0.024611901491880417
29,0.025258176028728485,0.02502683363854885
30,0.024747999384999275,0.024249980226159096
31,0.024914538487792015,0.02515234611928463
32,0.02505299262702465,0.02443539723753929
33,0.02483592927455902,0.024147309362888336
34,0.024499643594026566,0.024323320016264915
35,0.024363217875361443,0.02454994060099125
36,0.02494272030889988,0.024146033450961113
37,0.02439715526998043,0.02370905503630638
38,0.02464800886809826,0.02453804947435856
39,0.0245853029191494,0.024197688326239586
40,0.02448853850364685,0.024387506768107414
41,0.024467164650559425,0.024140480905771255
42,0.024838615208864212,0.024404272437095642
43,0.024270765483379364,0.0241823960095644
44,0.023299604654312134,0.02341342344880104
45,0.02459724061191082,0.02434118278324604
46,0.024049757048487663,0.02416285313665867
47,0.0242103673517704,0.02443126030266285
48,0.023775728419423103,0.023169957101345062
49,0.0242697075009346,0.02461353875696659
50,0.02408645674586296,0.023627785965800285
51,0.024070868268609047,0.02416827902197838
52,0.02382325753569603,0.02452368289232254
53,0.023899339139461517,0.023630177602171898
54,0.023556575179100037,0.023677783086895943
55,0.023779533803462982,0.024015361443161964
56,0.023934921249747276,0.023469725623726845
57,0.02378731220960617,0.023645099252462387
58,0.0238768570125103,0.023380469530820847
