epoch,train_loss,val_loss
0,0.039982251822948456,0.03288862481713295
1,0.030586693435907364,0.03137654811143875
2,0.028896823525428772,0.03110145591199398
3,0.028257708996534348,0.030123624950647354
4,0.028069302439689636,0.028907006606459618
5,0.027314774692058563,0.02837131917476654
6,0.027401823550462723,0.028720354661345482
7,0.026959391310811043,0.027875976637005806
8,0.02641933411359787,0.0273019727319479
9,0.026816651225090027,0.027462046593427658
10,0.02638384886085987,0.025759708136320114
11,0.02630615420639515,0.026765167713165283
12,0.025573061779141426,0.026538757607340813
13,0.02591344527900219,0.025923719629645348
14,0.026011232286691666,0.02617187798023224
15,0.025576535612344742,0.025847861543297768
16,0.025419069454073906,0.026102811098098755
17,0.025423100218176842,0.026338815689086914
18,0.025427091866731644,0.025427034124732018
19,0.02515670470893383,0.025501767173409462
20,0.024934248998761177,0.024927159771323204
21,0.024520328268408775,0.025259383022785187
22,0.02468709833920002,0.024813586845993996
23,0.0252984669059515,0.025203097611665726
24,0.024961762130260468,0.02481037564575672
25,0.024807898327708244,0.02460949681699276
26,0.02414613962173462,0.024104347452521324
27,0.024147680029273033,0.024817898869514465
28,0.024463465437293053,0.024067215621471405
29,0.024379661306738853,0.0239594504237175
30,0.024387765675783157,0.024242058396339417
31,0.024389537051320076,0.024349607527256012
32,0.024037938565015793,0.024056904017925262
33,0.023494627326726913,0.02398243546485901
34,0.0236374381929636,0.02373594604432583
35,0.023640429601073265,0.02381918951869011
36,0.023487169295549393,0.023451244458556175
37,0.023604312911629677,0.02374272234737873
38,0.02378358505666256,0.023341014981269836
39,0.023712744936347008,0.023678138852119446
40,0.02369910292327404,0.02320561371743679
41,0.023320354521274567,0.023411784321069717
42,0.023412151262164116,0.02393602766096592
43,0.02364221028983593,0.02304704301059246
44,0.023289022967219353,0.022497056052088737
45,0.02320840209722519,0.022727135568857193
46,0.02340926229953766,0.022969143465161324
47,0.023019520565867424,0.022876914590597153
48,0.023275287821888924,0.02281283773481846
49,0.022888462990522385,0.02265029400587082
50,0.023028835654258728,0.022251352667808533
51,0.02339143492281437,0.022738469764590263
52,0.022982141003012657,0.022640693932771683
53,0.023167293518781662,0.023774584755301476
54,0.02309543266892433,0.02291959896683693
55,0.022396143525838852,0.022442655637860298
56,0.023126550018787384,0.022639712318778038
57,0.022972555831074715,0.022306891158223152
58,0.022663705050945282,0.021734047681093216
59,0.022931251674890518,0.022534729912877083
60,0.022545859217643738,0.022338252514600754
61,0.022187422960996628,0.021903298795223236
62,0.021990153938531876,0.02168532833456993
63,0.02323705330491066,0.022040419280529022
64,0.02266765385866165,0.022189641371369362
65,0.022416185587644577,0.02184339612722397
66,0.022766703739762306,0.02165571041405201
67,0.02259683981537819,0.02189488150179386
68,0.021936362609267235,0.021854324266314507
69,0.0224391408264637,0.02237519435584545
70,0.022330308333039284,0.021786797791719437
71,0.022089507430791855,0.021633246913552284
72,0.022232545539736748,0.021252524107694626
73,0.02173103205859661,0.021595757454633713
74,0.021729573607444763,0.022083748131990433
75,0.02227594330906868,0.022107940167188644
76,0.022106273099780083,0.021336890757083893
77,0.02225109376013279,0.021915966644883156
78,0.021990997716784477,0.021997777745127678
79,0.02205728180706501,0.021510720252990723
80,0.021725958213210106,0.021442241966724396
81,0.02165807969868183,0.021430613473057747
82,0.02224830724298954,0.021768776699900627
